Index,Hora,Frecuencia Cardiaca,Frecuencia Respiratoria,Estado
101,10:55:38,126,20,Durmiendo
102,10:55:50,77,20,Durmiendo
103,10:56:01,129,21,Durmiendo
104,10:56:13,77,21,Durmiendo
105,10:56:24,77,21,Durmiendo
106,10:56:36,77,21,Durmiendo
107,10:56:47,77,21,Durmiendo
108,10:56:59,77,21,Durmiendo
109,10:57:11,71,21,Durmiendo
110,10:57:22,71,21,Durmiendo
111,10:57:33,66,21,Durmiendo
112,10:57:44,0,0,Durmiendo
113,10:57:55,0,0,Durmiendo
114,10:58:21,65,0,Durmiendo
115,10:58:32,65,20,Durmiendo
116,10:58:43,65,20,Durmiendo
117,10:58:54,65,20,Durmiendo
118,10:59:05,65,20,Durmiendo
119,10:59:16,65,20,Durmiendo
120,10:59:26,64,0,Durmiendo
121,10:59:40,64,0,Durmiendo
122,10:59:53,64,68,Durmiendo
123,11:00:04,133,68,Durmiendo
124,11:00:30,82,21,Durmiendo
125,11:00:41,83,21,Durmiendo
126,11:00:52,83,21,Durmiendo
127,11:01:03,0,0,Durmiendo
128,11:01:16,0,23,Durmiendo
129,11:01:28,141,22,Durmiendo
130,11:01:42,141,22,Durmiendo
131,11:01:52,141,22,Durmiendo
132,11:02:03,141,22,Durmiendo
133,11:02:28,142,21,Durmiendo
134,11:02:39,142,21,Durmiendo
135,11:02:50,0,0,Durmiendo
136,11:03:01,128,19,Durmiendo
137,11:03:13,128,19,Durmiendo
138,11:03:24,128,19,Durmiendo
139,11:03:50,84,18,Durmiendo
140,11:04:01,0,18,Durmiendo
141,11:04:11,0,18,Durmiendo
142,11:04:21,0,18,Durmiendo
143,11:04:33,0,0,Durmiendo
144,11:04:45,0,0,Durmiendo
145,11:04:55,0,0,Durmiendo
146,11:05:06,69,0,Durmiendo
147,11:05:18,69,0,Durmiendo
148,11:05:29,69,0,Durmiendo
149,11:05:39,69,0,Durmiendo
150,11:05:50,69,0,Durmiendo
151,11:06:03,69,0,Durmiendo
152,11:06:14,0,0,Durmiendo
