Index,Hora,Frecuencia Cardiaca,Frecuencia Respiratoria,Estado
533,15:44:44,75,169,En habitacion
534,15:44:56,78,19,En habitacion
535,15:45:09,128,20,En habitacion
536,15:45:21,76,13,En habitacion
537,15:45:32,76,11,En habitacion
538,15:45:45,76,12,En habitacion
539,15:45:59,76,0,En habitacion
540,15:46:10,76,14,En habitacion
541,15:46:23,79,18,En habitacion
542,15:46:37,136,17,En habitacion
543,15:46:52,136,17,En habitacion
544,15:47:04,136,63,En habitacion
545,15:47:16,136,63,En habitacion
546,15:47:28,75,17,En habitacion
547,15:47:41,0,14,En habitacion
548,15:47:55,64,14,En habitacion
549,15:48:08,64,14,En habitacion
550,15:48:20,79,12,En habitacion
551,15:48:34,82,11,En habitacion
552,15:48:46,82,17,En habitacion
553,15:48:58,86,17,En habitacion
554,15:49:11,86,0,En habitacion
555,15:49:23,0,0,En habitacion
556,15:49:35,0,12,En habitacion
557,15:49:47,0,10,En habitacion
558,15:50:00,0,10,En habitacion
559,15:50:14,78,10,En habitacion
560,15:50:25,78,10,En habitacion
561,15:50:37,78,21,En habitacion
562,15:50:50,78,20,En habitacion
563,15:51:04,86,21,En habitacion
564,15:51:19,86,21,En habitacion
565,15:51:31,86,21,En habitacion
566,15:51:45,86,69,En habitacion
567,15:51:58,86,69,En habitacion
568,15:52:11,86,69,En habitacion
569,15:52:24,86,22,En habitacion
570,15:52:35,62,22,En habitacion
571,15:52:50,0,0,Vacio
572,15:53:04,0,0,En habitacion
573,15:53:18,0,14,En habitacion
574,15:53:29,0,14,En habitacion
575,15:53:44,0,58,En habitacion
576,15:53:56,72,8,En habitacion
577,15:54:09,129,8,En habitacion
578,15:54:21,129,11,En habitacion
579,15:54:36,0,0,En habitacion
580,15:54:47,0,0,En habitacion
581,15:55:01,0,0,En habitacion
582,15:55:13,0,0,En habitacion
583,15:55:26,0,0,En habitacion
584,15:55:38,76,0,En habitacion
585,15:55:50,76,58,En habitacion
586,15:56:04,76,58,En habitacion
587,15:56:16,76,63,Vacio
588,15:56:29,86,16,En habitacion
589,15:56:44,86,16,En habitacion
590,15:56:56,86,16,En habitacion
591,15:57:07,86,18,En habitacion
592,15:57:20,70,21,En habitacion
593,15:57:34,79,23,En habitacion
594,15:57:48,131,22,En habitacion
595,15:58:00,0,0,Vacio
596,15:58:13,0,24,En habitacion
597,15:58:26,0,24,En habitacion
598,15:58:38,0,24,En habitacion
599,15:58:51,0,24,En habitacion
600,15:59:03,0,24,En habitacion
601,15:59:15,0,24,En habitacion
602,15:59:26,0,24,En habitacion
603,15:59:39,0,24,En habitacion
604,15:59:51,0,0,En habitacion
605,16:00:02,0,72,En habitacion
606,16:00:14,0,72,En habitacion
607,16:00:26,0,72,En habitacion
608,16:00:40,81,0,En habitacion
609,16:00:52,133,19,En habitacion
610,16:01:04,133,19,En habitacion
611,16:01:17,83,21,En habitacion
612,16:01:30,0,0,En habitacion
613,16:01:42,0,0,En habitacion
614,16:01:53,0,0,En habitacion
615,16:02:08,0,0,En habitacion
616,16:02:21,0,0,En habitacion
617,16:02:33,0,0,En habitacion
618,16:02:47,0,0,En habitacion
619,16:02:58,64,0,En habitacion
620,16:03:10,0,0,En habitacion
621,16:03:24,0,0,En habitacion
622,16:03:35,0,0,En habitacion
623,16:03:47,0,61,En habitacion
624,16:03:58,127,14,En habitacion
625,16:04:10,127,14,En habitacion
626,16:04:21,75,17,En habitacion
627,16:04:34,75,11,En habitacion
628,16:04:46,75,12,En habitacion
629,16:04:58,0,0,En habitacion
630,16:05:12,133,0,En habitacion
631,16:05:24,133,0,En habitacion
632,16:05:36,80,0,En habitacion
633,16:05:49,80,18,En habitacion
634,16:06:02,80,17,En habitacion
635,16:06:15,81,61,En habitacion
636,16:06:26,86,61,En habitacion
637,16:06:39,86,0,En habitacion
638,16:06:51,86,8,En habitacion
639,16:07:03,86,8,En habitacion
640,16:07:15,86,8,En habitacion
641,16:07:30,86,18,En habitacion
642,16:07:44,73,16,En habitacion
643,16:07:56,80,0,En habitacion
644,16:08:08,95,84,En habitacion
645,16:08:20,0,0,En habitacion
646,16:08:31,0,0,En habitacion
647,16:08:43,0,0,En habitacion
648,16:08:56,0,0,En habitacion
649,16:09:09,65,15,En habitacion
650,16:09:21,114,17,En habitacion
651,16:09:34,62,69,En habitacion
652,16:09:46,62,22,En habitacion
653,16:10:00,0,0,En habitacion
654,16:10:11,0,9,En habitacion
655,16:10:23,82,7,En habitacion
656,16:10:35,82,7,En habitacion
657,16:10:47,82,59,En habitacion
658,16:11:01,85,64,En habitacion
659,16:11:13,85,64,En habitacion
660,16:11:25,138,64,En habitacion
661,16:11:37,138,64,En habitacion
662,16:11:49,0,0,En habitacion
663,16:12:05,141,20,En habitacion
664,16:12:18,141,20,En habitacion
665,16:12:31,141,20,En habitacion
666,16:12:43,141,20,En habitacion
667,16:12:56,141,19,En habitacion
668,16:13:10,138,22,En habitacion
669,16:13:23,85,22,En habitacion
670,16:13:35,83,21,En habitacion
671,16:13:48,83,21,En habitacion
672,16:14:01,83,21,En habitacion
673,16:14:13,78,14,En habitacion
674,16:14:25,78,62,En habitacion
675,16:14:37,79,10,En habitacion
676,16:14:50,79,13,En habitacion
677,16:15:18,0,11,En habitacion
678,16:15:32,66,12,En habitacion
679,16:15:47,65,13,En habitacion
680,16:16:01,65,13,En habitacion
681,16:16:14,65,13,En habitacion
682,16:16:27,65,13,En habitacion
683,16:16:41,65,13,En habitacion
684,16:16:54,0,0,En habitacion
685,16:17:07,0,11,En habitacion
686,16:17:20,122,14,En habitacion
687,16:17:33,64,11,En habitacion
688,16:17:46,64,61,En habitacion
689,16:17:58,64,13,En habitacion
690,16:18:13,116,12,En habitacion
691,16:18:24,116,60,En habitacion
692,16:18:38,0,0,Vacio
693,16:18:50,0,0,En habitacion
694,16:19:04,78,0,En habitacion
695,16:19:16,78,16,En habitacion
696,16:19:29,71,16,En habitacion
697,16:19:43,163,12,En habitacion
698,16:19:56,76,62,En habitacion
699,16:20:08,76,62,En habitacion
700,16:20:24,76,12,En habitacion
701,16:20:36,80,13,En habitacion
702,16:20:48,89,13,En habitacion
703,16:21:00,89,62,En habitacion
704,16:21:46,89,66,En habitacion
705,16:22:00,89,66,En habitacion
706,16:22:17,71,65,En habitacion
707,16:22:30,0,66,En habitacion
708,16:22:51,0,17,En habitacion
709,16:23:07,0,16,En habitacion
710,16:23:21,0,15,En habitacion
711,16:23:34,0,12,En habitacion
712,16:23:46,0,12,En habitacion
713,16:23:58,0,21,En habitacion
714,16:24:12,66,22,En habitacion
715,16:24:27,66,22,En habitacion
716,16:24:41,66,18,En habitacion
717,16:24:56,76,16,En habitacion
718,16:25:11,76,16,En habitacion
719,16:25:26,76,16,En habitacion
720,16:26:00,0,0,Vacio
721,16:26:15,0,0,En habitacion
722,16:26:26,71,13,En habitacion
723,16:26:40,66,13,En habitacion
724,16:26:52,72,61,En habitacion
725,16:27:04,72,61,En habitacion
726,16:27:16,72,61,En habitacion
727,16:27:28,72,61,En habitacion
728,16:27:42,72,61,En habitacion
729,16:27:57,0,0,En habitacion
730,16:28:11,0,17,En habitacion
731,16:28:25,82,18,En habitacion
732,16:28:41,88,18,En habitacion
733,16:28:54,82,19,En habitacion
734,16:29:06,82,19,En habitacion
735,16:29:18,82,72,En habitacion
736,16:29:32,75,22,En habitacion
737,16:29:43,0,0,En habitacion
738,16:29:56,0,0,En habitacion
739,16:30:08,85,14,En habitacion
740,16:30:22,74,13,En habitacion
741,16:30:35,74,13,En habitacion
742,16:30:47,74,13,En habitacion
743,16:31:01,77,17,En habitacion
744,16:31:16,77,20,En habitacion
745,16:31:27,0,0,En habitacion
746,16:32:05,0,0,En habitacion
747,16:32:23,0,0,En habitacion
748,16:33:11,0,0,Vacio
749,16:33:26,0,0,Vacio
750,16:33:41,0,0,En habitacion
751,16:34:03,0,0,En habitacion
752,16:34:20,0,0,En habitacion
753,16:34:38,0,0,En habitacion
754,16:34:54,71,65,En habitacion
755,16:35:12,0,0,En habitacion
756,16:35:26,0,18,En habitacion
757,16:35:43,0,18,En habitacion
758,16:36:00,0,18,En habitacion
