Index,Hora,Frecuencia Cardiaca,Frecuencia Respiratoria,Estado
214,14:16:54,72,13,En habitacion
215,14:17:08,0,0,Vacio
216,14:17:20,168,0,En habitacion
217,14:17:31,168,0,En habitacion
218,14:17:44,76,19,En habitacion
219,14:17:57,131,22,En habitacion
220,14:18:08,97,25,En habitacion
221,14:18:22,85,25,En habitacion
222,14:18:49,125,15,En habitacion
223,14:19:03,0,0,En habitacion
224,14:19:17,85,56,En habitacion
225,14:19:32,126,7,En habitacion
226,14:19:44,126,7,En habitacion
227,14:19:55,126,7,En habitacion
228,14:20:08,126,7,En habitacion
229,14:20:19,126,7,En habitacion
230,14:20:32,0,7,En habitacion
231,14:20:44,0,15,En habitacion
232,14:20:58,0,15,En habitacion
233,14:21:10,0,15,En habitacion
234,14:21:22,0,11,En habitacion
235,14:21:36,69,11,En habitacion
236,14:21:48,69,11,En habitacion
237,14:22:01,69,10,En habitacion
238,14:22:14,83,10,En habitacion
239,14:22:26,0,0,En habitacion
240,14:22:38,83,15,En habitacion
241,14:22:50,83,16,En habitacion
242,14:23:03,83,66,En habitacion
243,14:23:16,83,19,En habitacion
244,14:23:28,0,19,En habitacion
245,14:23:40,0,0,En habitacion
246,14:23:55,0,0,En habitacion
247,14:24:05,0,0,En habitacion
248,14:24:16,0,0,En habitacion
249,14:24:28,72,64,En habitacion
250,14:24:42,129,64,En habitacion
251,14:24:56,129,19,En habitacion
252,14:25:09,129,68,En habitacion
253,14:25:21,129,68,En habitacion
254,14:25:32,128,15,En habitacion
255,14:25:44,73,13,En habitacion
256,14:25:56,120,0,En habitacion
257,14:26:09,120,0,En habitacion
258,14:26:22,120,0,En habitacion
259,14:26:35,83,23,En habitacion
260,14:26:47,83,25,En habitacion
261,14:27:00,88,20,En habitacion
262,14:27:12,88,20,En habitacion
263,14:27:25,86,18,En habitacion
264,14:27:39,0,0,En habitacion
265,14:27:50,74,17,En habitacion
266,14:28:02,66,66,En habitacion
267,14:28:14,66,66,En habitacion
268,14:28:25,66,66,En habitacion
269,14:28:36,66,66,En habitacion
270,14:28:48,66,66,En habitacion
271,14:29:01,66,66,En habitacion
272,14:29:13,0,0,En habitacion
273,14:29:28,0,0,En habitacion
274,14:29:40,0,0,En habitacion
275,14:29:53,0,0,En habitacion
276,14:30:05,0,0,En habitacion
277,14:30:56,0,0,Vacio
278,14:31:08,0,16,En habitacion
279,14:31:20,0,16,En habitacion
280,14:31:32,0,16,En habitacion
281,14:31:45,0,16,En habitacion
282,14:31:57,69,16,En habitacion
283,14:32:11,69,16,En habitacion
284,14:32:24,69,21,En habitacion
285,14:32:37,69,18,En habitacion
286,14:32:51,0,0,En habitacion
287,14:33:03,0,0,En habitacion
288,14:33:15,0,0,En habitacion
289,14:33:28,0,0,En habitacion
290,14:33:40,0,0,En habitacion
291,14:33:52,0,0,En habitacion
292,14:34:05,73,66,En habitacion
293,14:34:17,0,22,En habitacion
294,14:34:30,0,0,En habitacion
295,14:34:45,0,0,En habitacion
296,14:34:59,0,0,En habitacion
297,14:35:12,83,75,En habitacion
298,14:35:24,90,68,En habitacion
299,14:35:36,90,68,En habitacion
300,14:35:47,81,12,En habitacion
301,14:35:59,82,11,En habitacion
302,14:36:12,0,0,En habitacion
303,14:36:23,0,0,En habitacion
304,14:36:34,0,0,En habitacion
305,14:36:46,0,0,En habitacion
306,14:36:58,0,0,En habitacion
307,14:37:34,77,14,En habitacion
308,14:37:45,77,60,En habitacion
309,14:37:57,0,0,Vacio
310,14:38:10,0,0,En habitacion
311,14:38:22,0,0,En habitacion
312,14:39:12,114,16,En habitacion
313,14:39:25,114,16,En habitacion
314,14:39:41,83,62,En habitacion
315,14:39:52,0,0,Vacio
316,14:40:03,0,0,En habitacion
317,14:40:18,63,14,En habitacion
318,14:40:32,115,15,En habitacion
319,14:40:44,115,15,En habitacion
320,14:40:56,84,15,En habitacion
321,14:41:07,84,15,En habitacion
322,14:41:19,84,21,En habitacion
323,14:41:30,84,21,En habitacion
324,14:41:44,84,21,En habitacion
325,14:41:57,84,20,En habitacion
326,14:42:11,78,66,En habitacion
327,14:42:23,78,66,En habitacion
328,14:42:35,82,13,En habitacion
329,14:42:47,133,11,En habitacion
330,14:42:58,72,11,En habitacion
331,14:43:11,72,11,En habitacion
332,14:43:23,0,0,Vacio
333,14:43:38,0,0,En habitacion
334,14:43:50,0,0,En habitacion
335,14:44:03,0,16,En habitacion
336,14:44:30,132,16,En habitacion
337,14:44:43,132,19,En habitacion
338,14:44:56,132,19,En habitacion
339,14:45:09,132,19,En habitacion
340,14:45:23,68,14,En habitacion
341,14:45:36,74,69,En habitacion
342,14:45:48,69,21,En habitacion
343,14:46:02,0,70,En habitacion
344,14:46:14,0,69,En habitacion
345,14:46:27,0,69,En habitacion
346,14:46:41,118,12,En habitacion
347,14:46:54,0,0,En habitacion
348,14:47:07,0,62,En habitacion
349,14:47:20,0,17,En habitacion
350,14:47:32,0,17,En habitacion
351,14:47:47,0,17,En habitacion
352,14:47:59,0,16,En habitacion
353,14:48:11,79,14,En habitacion
354,14:48:23,79,17,En habitacion
355,14:48:35,0,0,En habitacion
356,14:48:46,0,0,En habitacion
357,14:48:59,0,0,En habitacion
358,14:49:11,0,0,En habitacion
359,14:49:24,66,14,En habitacion
360,14:49:37,77,16,En habitacion
361,14:49:49,80,15,En habitacion
362,14:50:02,80,15,En habitacion
363,14:50:16,80,15,En habitacion
364,14:50:29,0,0,En habitacion
365,14:50:41,0,0,En habitacion
366,14:50:53,0,0,En habitacion
367,14:51:04,0,0,En habitacion
368,14:51:17,126,19,En habitacion
369,14:51:29,126,20,En habitacion
370,14:51:41,126,20,En habitacion
371,14:51:53,77,20,En habitacion
372,14:52:06,71,13,En habitacion
373,14:52:18,0,0,En habitacion
374,14:52:33,0,64,En habitacion
375,14:52:45,133,12,En habitacion
376,14:52:57,125,13,En habitacion
377,14:53:07,125,13,En habitacion
378,14:53:19,125,13,En habitacion
379,14:53:32,130,14,En habitacion
380,14:53:43,76,14,En habitacion
381,14:53:59,0,0,En habitacion
382,14:54:13,78,0,En habitacion
383,14:54:24,78,12,En habitacion
384,14:54:36,78,12,En habitacion
385,14:54:49,130,9,En habitacion
386,14:55:00,131,9,En habitacion
387,14:55:14,79,9,En habitacion
388,14:55:25,79,9,En habitacion
389,14:55:37,0,0,En habitacion
390,14:55:48,0,13,En habitacion
391,14:55:59,63,61,En habitacion
392,14:56:11,63,61,En habitacion
393,14:56:22,63,64,En habitacion
394,14:56:34,63,64,En habitacion
395,14:56:45,63,64,En habitacion
396,14:56:59,63,64,En habitacion
397,14:57:11,91,65,En habitacion
398,14:57:23,0,0,En habitacion
399,14:57:35,0,63,En habitacion
400,14:57:46,0,16,En habitacion
401,14:57:58,78,18,En habitacion
402,14:58:10,78,18,En habitacion
403,14:58:23,134,18,En habitacion
404,14:58:36,134,18,En habitacion
405,14:58:48,64,16,En habitacion
406,14:58:59,0,15,En habitacion
407,14:59:13,62,20,En habitacion
408,14:59:25,62,22,En habitacion
409,14:59:37,62,22,En habitacion
410,14:59:49,0,22,En habitacion
411,15:00:01,0,16,En habitacion
412,15:00:13,0,16,En habitacion
413,15:00:26,133,16,En habitacion
414,15:00:38,141,15,En habitacion
415,15:00:50,0,0,En habitacion
416,15:01:03,0,0,En habitacion
417,15:01:15,63,14,En habitacion
418,15:01:27,63,14,En habitacion
419,15:01:39,70,62,En habitacion
420,15:01:51,70,62,En habitacion
421,15:02:19,70,62,En habitacion
422,15:02:32,83,18,En habitacion
423,15:02:44,74,16,En habitacion
424,15:02:55,74,16,En habitacion
425,15:03:07,74,16,En habitacion
426,15:03:18,74,14,En habitacion
427,15:03:30,74,14,En habitacion
428,15:03:42,70,14,En habitacion
429,15:03:54,70,14,En habitacion
430,15:04:09,70,14,Vacio
431,15:04:21,0,19,En habitacion
432,15:04:34,0,0,En habitacion
433,15:04:47,70,18,En habitacion
434,15:05:01,122,18,En habitacion
435,15:05:12,122,16,En habitacion
436,15:05:25,70,65,En habitacion
437,15:05:36,128,17,En habitacion
438,15:05:46,77,16,En habitacion
439,15:05:57,77,16,En habitacion
440,15:06:13,82,62,En habitacion
441,15:06:25,82,62,En habitacion
442,15:06:36,84,14,En habitacion
443,15:06:47,84,13,En habitacion
444,15:07:00,84,13,En habitacion
445,15:07:12,121,8,En habitacion
446,15:07:25,121,10,En habitacion
447,15:07:36,121,10,En habitacion
448,15:07:48,0,0,En habitacion
449,15:07:59,88,21,En habitacion
450,15:08:10,88,21,En habitacion
451,15:08:22,88,12,En habitacion
452,15:08:33,79,84,En habitacion
453,15:08:44,83,13,En habitacion
454,15:08:57,83,13,En habitacion
455,15:09:08,83,13,En habitacion
456,15:09:19,83,13,En habitacion
457,15:09:31,0,0,En habitacion
458,15:09:44,0,14,En habitacion
459,15:09:58,84,13,En habitacion
460,15:10:10,84,13,En habitacion
461,15:10:23,84,13,En habitacion
462,15:10:36,84,13,En habitacion
463,15:10:48,84,18,En habitacion
464,15:11:01,84,14,En habitacion
465,15:11:13,0,0,Vacio
466,15:11:25,0,0,En habitacion
467,15:11:36,0,17,En habitacion
468,15:11:48,0,16,En habitacion
469,15:12:00,90,11,En habitacion
470,15:12:12,90,10,En habitacion
471,15:12:24,90,10,En habitacion
472,15:12:37,90,8,En habitacion
473,15:12:49,90,8,En habitacion
474,15:13:00,0,0,En habitacion
475,15:13:12,0,0,En habitacion
476,15:13:23,0,0,En habitacion
477,15:13:34,0,0,En habitacion
478,15:13:47,69,17,En habitacion
479,15:13:59,69,17,En habitacion
480,15:14:10,69,17,En habitacion
481,15:14:22,69,17,En habitacion
482,15:14:35,86,9,En habitacion
483,15:14:47,0,0,En habitacion
484,15:14:59,0,0,En habitacion
485,15:15:10,0,10,En habitacion
486,15:15:23,70,13,En habitacion
487,15:15:34,73,13,En habitacion
488,15:15:46,73,13,En habitacion
489,15:15:58,73,13,En habitacion
490,15:16:10,73,19,En habitacion
491,15:16:22,126,19,En habitacion
492,15:16:33,0,0,En habitacion
493,15:16:45,0,0,En habitacion
494,15:16:57,70,0,En habitacion
495,15:17:08,70,20,En habitacion
496,15:17:20,70,20,En habitacion
497,15:17:31,70,20,En habitacion
498,15:17:43,70,20,En habitacion
499,15:17:55,86,20,En habitacion
500,15:18:07,0,0,En habitacion
501,15:18:20,0,0,En habitacion
502,15:18:35,140,13,En habitacion
503,15:18:47,77,62,En habitacion
504,15:18:59,77,62,En habitacion
505,15:19:11,77,62,En habitacion
506,15:19:26,77,62,En habitacion
507,15:19:38,77,62,En habitacion
508,15:19:49,0,0,Vacio
509,15:20:01,0,0,En habitacion
510,15:20:13,0,0,En habitacion
511,15:20:25,0,0,En habitacion
512,15:20:37,0,0,En habitacion
513,15:20:50,0,13,En habitacion
514,15:21:02,0,13,En habitacion
515,15:21:14,0,13,En habitacion
516,15:21:25,0,13,En habitacion
517,15:21:37,0,0,En habitacion
518,15:21:48,65,0,En habitacion
519,15:22:01,65,0,En habitacion
520,15:22:12,65,0,En habitacion
521,15:22:25,76,16,En habitacion
522,15:22:39,76,16,En habitacion
523,15:22:50,76,16,En habitacion
524,15:23:01,76,16,En habitacion
525,15:23:12,76,16,En habitacion
526,15:23:24,0,0,En habitacion
527,15:23:35,0,0,En habitacion
528,15:23:48,0,0,En habitacion
529,15:24:01,137,16,En habitacion
530,15:24:13,82,16,En habitacion
531,15:24:29,75,17,En habitacion
532,15:24:40,73,17,En habitacion
533,15:24:51,73,17,En habitacion
534,15:25:03,73,17,En habitacion
535,15:25:15,0,0,En habitacion
536,15:25:28,0,0,En habitacion
537,15:25:40,0,0,En habitacion
538,15:25:52,0,0,En habitacion
539,15:26:03,0,0,En habitacion
540,15:26:15,0,0,En habitacion
541,15:26:29,0,9,En habitacion
542,15:26:43,0,11,En habitacion
543,15:26:57,0,11,En habitacion
544,15:27:09,0,11,En habitacion
545,15:27:22,0,12,En habitacion
546,15:27:33,78,59,En habitacion
547,15:27:45,78,57,En habitacion
548,15:27:57,70,56,En habitacion
549,15:28:09,0,184,En habitacion
550,15:28:20,64,184,En habitacion
551,15:28:32,0,0,Vacio
552,15:28:46,0,0,En habitacion
553,15:28:58,76,17,En habitacion
554,15:29:11,84,16,En habitacion
555,15:29:25,84,16,En habitacion
556,15:29:37,84,16,En habitacion
557,15:29:50,84,16,En habitacion
558,15:30:02,84,16,En habitacion
559,15:30:16,84,16,En habitacion
560,15:30:28,69,0,En habitacion
561,15:30:40,80,18,En habitacion
562,15:30:52,83,18,En habitacion
563,15:31:05,135,24,En habitacion
564,15:31:16,83,19,En habitacion
565,15:31:27,135,15,En habitacion
566,15:31:39,135,15,En habitacion
567,15:31:52,135,15,En habitacion
568,15:32:05,0,0,Vacio
569,15:32:18,0,0,En habitacion
570,15:32:31,0,0,En habitacion
571,15:32:43,69,15,En habitacion
572,15:32:56,81,17,En habitacion
573,15:33:09,81,17,En habitacion
574,15:33:21,81,17,En habitacion
575,15:33:33,81,17,En habitacion
576,15:33:44,68,13,En habitacion
577,15:33:57,0,0,En habitacion
578,15:34:10,0,68,En habitacion
579,15:34:21,73,70,En habitacion
580,15:34:34,84,70,En habitacion
581,15:34:46,88,18,En habitacion
582,15:34:57,88,19,En habitacion
583,15:35:09,140,20,En habitacion
584,15:35:21,140,20,En habitacion
585,15:35:32,0,0,En habitacion
586,15:35:43,0,0,En habitacion
587,15:35:57,0,0,En habitacion
588,15:36:09,0,0,En habitacion
589,15:36:20,74,0,En habitacion
590,15:36:33,74,0,En habitacion
591,15:36:44,70,65,En habitacion
592,15:37:37,0,0,En habitacion
593,15:37:49,88,64,En habitacion
594,15:38:01,88,64,En habitacion
595,15:38:13,88,20,En habitacion
596,15:38:25,88,19,En habitacion
597,15:38:36,78,69,En habitacion
598,15:38:51,86,75,En habitacion
599,15:39:04,0,0,En habitacion
600,15:39:17,0,0,En habitacion
601,15:39:29,88,0,En habitacion
602,15:39:40,88,0,En habitacion
603,15:39:52,85,14,En habitacion
604,15:40:05,74,64,En habitacion
605,15:40:16,72,17,En habitacion
606,15:40:28,72,19,En habitacion
607,15:40:41,72,68,En habitacion
608,15:40:52,72,68,En habitacion
609,15:41:04,72,68,En habitacion
610,15:41:16,72,12,En habitacion
611,15:41:27,79,60,En habitacion
612,15:41:38,78,11,En habitacion
613,15:41:49,140,13,En habitacion
614,15:42:01,88,59,En habitacion
615,15:42:12,88,15,En habitacion
616,15:42:25,0,13,En habitacion
617,15:42:36,88,60,En habitacion
618,15:42:49,139,14,En habitacion
619,15:43:01,87,64,En habitacion
620,15:43:13,89,64,En habitacion
621,15:43:28,141,17,En habitacion
622,15:43:40,86,20,En habitacion
623,15:43:52,86,20,En habitacion
624,15:44:05,0,0,Vacio
625,15:44:18,0,0,En habitacion
626,15:44:30,0,0,En habitacion
627,15:44:42,0,0,En habitacion
628,15:44:53,0,0,En habitacion
629,15:45:04,0,0,En habitacion
630,15:45:16,71,0,En habitacion
631,15:45:29,62,16,En habitacion
632,15:45:41,62,63,En habitacion
633,15:45:52,0,0,En habitacion
634,15:46:04,73,21,En habitacion
635,15:46:15,73,19,En habitacion
636,15:46:27,73,19,En habitacion
637,15:46:38,73,19,En habitacion
638,15:46:52,73,19,En habitacion
639,15:47:06,73,19,En habitacion
640,15:47:17,73,19,En habitacion
641,15:47:29,0,0,Vacio
642,15:47:41,0,0,Vacio
643,15:47:53,0,8,En habitacion
644,15:48:04,0,8,En habitacion
645,15:48:16,89,15,En habitacion
646,15:48:27,89,15,En habitacion
647,15:48:39,140,15,En habitacion
648,15:48:52,140,15,En habitacion
649,15:49:05,140,15,En habitacion
650,15:49:16,140,19,En habitacion
651,15:49:28,0,0,En habitacion
652,15:49:40,0,0,En habitacion
653,15:49:52,84,0,En habitacion
654,15:50:07,84,0,En habitacion
655,15:50:18,84,0,En habitacion
656,15:50:29,84,0,En habitacion
657,15:50:41,84,0,En habitacion
658,15:50:53,132,15,En habitacion
659,15:51:06,93,69,En habitacion
660,15:51:18,0,0,En habitacion
661,15:51:29,95,0,En habitacion
662,15:51:42,95,0,En habitacion
663,15:51:53,140,20,En habitacion
664,15:52:06,76,66,En habitacion
665,15:52:17,76,62,En habitacion
666,15:52:31,62,16,En habitacion
667,15:52:43,62,16,En habitacion
