Index,Hora,Frecuencia Cardiaca,Frecuencia Respiratoria,Estado
125,10:43:16,89,15,En habitacion
126,10:43:27,89,15,En habitacion
127,10:43:39,126,15,En habitacion
128,10:43:49,74,11,En habitacion
129,10:44:01,76,13,En habitacion
130,10:44:13,76,62,En habitacion
131,10:44:24,0,0,En habitacion
132,10:44:40,0,0,En habitacion
133,10:44:52,81,11,En habitacion
134,10:45:03,136,9,En habitacion
135,10:45:15,81,10,En habitacion
136,10:45:26,75,63,En habitacion
137,10:45:38,137,63,En habitacion
138,10:45:49,137,63,En habitacion
139,10:46:00,137,18,En habitacion
140,10:46:11,0,0,En habitacion
141,10:46:22,0,0,En habitacion
142,10:46:33,124,18,En habitacion
143,10:46:45,69,17,En habitacion
144,10:46:55,69,17,En habitacion
145,10:47:08,69,61,En habitacion
146,10:47:20,69,62,En habitacion
147,10:47:32,121,14,En habitacion
148,10:47:44,121,14,En habitacion
149,10:47:55,0,0,En habitacion
150,10:48:05,141,15,En habitacion
151,10:48:16,141,59,En habitacion
152,10:48:27,64,59,En habitacion
153,10:48:40,64,9,En habitacion
154,10:48:53,79,9,En habitacion
155,10:49:04,72,8,En habitacion
156,10:49:14,125,15,En habitacion
157,10:49:27,77,15,En habitacion
158,10:49:38,77,14,En habitacion
159,10:49:49,77,14,En habitacion
160,10:50:00,77,11,En habitacion
161,10:50:12,77,11,En habitacion
162,10:50:23,77,11,En habitacion
163,10:50:35,77,11,En habitacion
164,10:50:49,77,9,En habitacion
165,10:51:01,77,9,En habitacion
166,10:51:12,77,61,En habitacion
167,10:51:24,0,0,En habitacion
168,10:51:37,0,0,En habitacion
169,10:51:49,0,0,En habitacion
170,10:52:01,0,64,En habitacion
171,10:52:12,72,64,En habitacion
172,10:52:24,72,64,En habitacion
173,10:52:34,72,10,En habitacion
174,10:52:46,72,10,En habitacion
175,10:52:56,72,10,En habitacion
176,10:53:07,0,0,En habitacion
177,10:53:18,0,0,En habitacion
178,10:53:30,76,12,En habitacion
179,10:53:42,76,12,En habitacion
180,10:53:53,76,18,En habitacion
181,10:54:06,74,16,En habitacion
182,10:54:17,74,12,En habitacion
183,10:54:28,74,12,En habitacion
184,10:54:40,77,84,En habitacion
185,10:54:52,77,60,En habitacion
186,10:55:02,79,60,En habitacion
187,10:55:14,79,60,En habitacion
188,10:55:25,79,60,En habitacion
189,10:55:35,79,14,En habitacion
190,10:55:46,79,14,En habitacion
191,10:55:57,79,14,En habitacion
192,10:56:08,79,14,En habitacion
193,10:56:20,79,14,En habitacion
194,10:56:30,136,57,En habitacion
195,10:56:41,72,10,En habitacion
196,10:56:52,72,10,En habitacion
197,10:57:05,72,58,En habitacion
198,10:57:17,121,10,En habitacion
199,10:57:28,71,57,En habitacion
200,10:57:39,71,57,En habitacion
201,10:57:49,71,57,En habitacion
202,10:58:01,71,65,En habitacion
203,10:58:16,93,21,En habitacion
204,10:58:28,86,18,En habitacion
205,10:58:39,86,18,En habitacion
206,10:58:51,0,15,En habitacion
207,10:59:03,77,64,En habitacion
208,10:59:18,77,18,En habitacion
209,10:59:29,68,17,En habitacion
210,10:59:41,68,17,En habitacion
211,10:59:52,68,17,En habitacion
212,11:00:03,68,65,En habitacion
213,11:00:14,68,65,En habitacion
214,11:00:25,68,65,En habitacion
215,11:00:36,138,65,En habitacion
216,11:00:46,138,65,En habitacion
217,11:00:59,92,14,En habitacion
218,11:01:11,144,9,En habitacion
219,11:01:22,77,8,En habitacion
220,11:01:33,0,0,En habitacion
221,11:01:46,0,8,En habitacion
222,11:01:57,0,8,En habitacion
223,11:02:08,0,8,En habitacion
224,11:02:20,0,13,En habitacion
225,11:02:31,89,14,En habitacion
226,11:02:43,77,14,En habitacion
227,11:02:56,77,14,En habitacion
228,11:03:08,84,14,En habitacion
229,11:03:18,0,0,En habitacion
230,11:03:30,0,0,En habitacion
231,11:03:44,129,17,En habitacion
232,11:04:35,129,17,En habitacion
233,11:04:47,129,17,En habitacion
234,11:04:58,0,0,En habitacion
235,11:05:10,0,0,En habitacion
236,11:05:21,0,0,En habitacion
237,11:05:33,72,64,En habitacion
238,11:05:45,74,15,En habitacion
239,11:05:57,74,15,En habitacion
240,11:06:08,74,62,En habitacion
241,11:06:20,70,63,En habitacion
242,11:06:47,129,15,En habitacion
243,11:06:59,129,15,En habitacion
244,11:07:10,129,15,En habitacion
245,11:07:21,0,15,En habitacion
246,11:07:32,0,15,En habitacion
247,11:07:44,0,15,En habitacion
248,11:07:55,0,15,En habitacion
249,11:08:08,76,15,En habitacion
250,11:08:22,0,0,Vacio
251,11:08:36,0,0,En habitacion
252,11:08:47,0,0,En habitacion
253,11:09:01,75,16,En habitacion
254,11:09:13,75,16,En habitacion
255,11:09:24,75,13,En habitacion
256,11:09:35,69,13,En habitacion
257,11:09:46,69,13,En habitacion
258,11:09:59,77,13,En habitacion
259,11:10:10,77,15,En habitacion
260,11:10:22,0,0,Vacio
261,11:10:33,0,16,En habitacion
262,11:10:44,88,16,En habitacion
263,11:10:55,88,16,En habitacion
264,11:11:06,88,16,En habitacion
265,11:11:17,88,16,En habitacion
266,11:11:28,88,16,En habitacion
267,11:11:41,88,16,En habitacion
268,11:11:53,88,16,En habitacion
269,11:12:06,0,0,En habitacion
270,11:12:18,0,20,En habitacion
271,11:12:30,65,20,En habitacion
272,11:12:41,72,21,En habitacion
273,11:12:54,72,70,En habitacion
274,11:13:07,80,0,En habitacion
275,11:13:18,77,61,En habitacion
276,11:13:29,77,61,En habitacion
277,11:13:41,77,61,En habitacion
278,11:13:53,0,0,En habitacion
279,11:14:04,76,17,En habitacion
280,11:14:15,76,16,En habitacion
281,11:14:26,76,17,En habitacion
282,11:14:40,76,17,En habitacion
283,11:15:30,0,0,En habitacion
284,11:15:41,0,18,En habitacion
285,11:15:53,0,18,En habitacion
286,11:16:04,83,14,En habitacion
287,11:16:17,138,61,En habitacion
288,11:16:28,138,61,En habitacion
289,11:16:39,138,61,En habitacion
290,11:16:51,138,59,En habitacion
291,11:17:03,138,59,En habitacion
292,11:17:16,0,0,Vacio
293,11:17:29,0,0,En habitacion
294,11:17:41,141,15,En habitacion
295,11:17:53,141,15,En habitacion
296,11:18:05,141,13,En habitacion
297,11:18:18,141,11,En habitacion
298,11:18:32,141,11,En habitacion
299,11:18:44,127,10,En habitacion
300,11:18:55,75,169,En habitacion
301,11:19:06,0,11,En habitacion
302,11:19:18,80,11,En habitacion
303,11:19:33,80,11,En habitacion
304,11:19:44,80,11,En habitacion
305,11:19:58,80,11,En habitacion
306,11:20:10,80,11,En habitacion
307,11:20:21,80,11,En habitacion
308,11:21:11,74,11,En habitacion
309,11:21:24,74,11,En habitacion
310,11:21:36,136,15,En habitacion
311,11:21:48,138,14,En habitacion
312,11:22:00,138,14,En habitacion
313,11:22:12,141,16,En habitacion
314,11:22:25,141,16,En habitacion
315,11:22:37,0,0,Vacio
316,11:22:49,0,0,En habitacion
317,11:23:01,0,0,En habitacion
318,11:23:13,123,13,En habitacion
319,11:23:24,71,60,En habitacion
320,11:23:36,70,60,En habitacion
321,11:23:48,70,60,En habitacion
322,11:24:00,70,60,En habitacion
323,11:24:12,70,60,En habitacion
324,11:24:24,70,60,En habitacion
325,11:24:36,0,0,En habitacion
326,11:24:49,0,0,En habitacion
327,11:25:00,0,0,En habitacion
328,11:25:13,69,19,En habitacion
329,11:25:26,76,13,En habitacion
330,11:25:38,76,13,En habitacion
331,11:25:49,76,17,En habitacion
332,11:26:02,76,17,En habitacion
333,11:26:13,0,0,Vacio
334,11:26:24,0,0,En habitacion
335,11:26:37,0,18,En habitacion
336,11:26:48,0,18,En habitacion
337,11:26:59,125,15,En habitacion
338,11:27:11,125,15,En habitacion
339,11:27:24,125,15,En habitacion
340,11:27:39,125,15,En habitacion
341,11:27:51,125,12,En habitacion
342,11:28:03,0,0,Vacio
343,11:28:14,0,0,En habitacion
344,11:28:26,125,13,En habitacion
345,11:28:40,125,13,En habitacion
346,11:28:52,125,13,En habitacion
347,11:29:05,125,13,En habitacion
348,11:29:16,125,13,En habitacion
349,11:29:28,125,13,En habitacion
350,11:29:39,125,13,En habitacion
351,11:29:50,0,0,En habitacion
352,11:30:02,84,21,En habitacion
353,11:30:13,136,21,En habitacion
354,11:30:25,136,21,En habitacion
355,11:30:36,84,65,En habitacion
356,11:30:48,84,15,En habitacion
357,11:31:00,77,60,En habitacion
358,11:31:12,127,10,En habitacion
359,11:31:24,74,10,En habitacion
360,11:31:36,0,0,En habitacion
361,11:31:48,0,0,En habitacion
362,11:32:00,0,0,En habitacion
363,11:32:12,0,0,En habitacion
364,11:32:23,0,0,En habitacion
365,11:32:35,77,10,En habitacion
366,11:32:46,84,15,En habitacion
367,11:32:57,84,15,En habitacion
368,11:33:11,84,15,En habitacion
369,11:33:24,128,22,En habitacion
370,11:33:36,88,20,En habitacion
371,11:33:47,87,20,En habitacion
372,11:34:00,87,20,En habitacion
373,11:34:12,87,20,En habitacion
374,11:34:23,87,20,En habitacion
375,11:34:38,87,20,En habitacion
376,11:34:50,87,20,En habitacion
377,11:35:03,0,0,Vacio
378,11:35:14,0,0,Vacio
379,11:35:25,0,0,Vacio
380,11:35:38,0,0,En habitacion
381,11:35:49,96,23,En habitacion
382,11:36:01,96,23,En habitacion
383,11:36:12,95,23,En habitacion
384,11:36:23,95,0,En habitacion
385,11:36:35,95,0,En habitacion
386,11:36:47,81,70,En habitacion
387,11:37:15,77,70,En habitacion
388,11:37:27,0,0,En habitacion
389,11:37:40,0,0,En habitacion
390,11:37:51,0,0,En habitacion
391,11:38:04,77,18,En habitacion
392,11:38:16,77,19,En habitacion
393,11:38:30,124,18,En habitacion
394,11:38:43,65,15,En habitacion
395,11:38:55,117,14,En habitacion
396,11:39:08,0,0,En habitacion
397,11:39:22,0,0,En habitacion
398,11:39:34,0,0,En habitacion
399,11:39:46,0,0,En habitacion
400,11:39:59,0,0,En habitacion
401,11:40:11,0,0,En habitacion
402,11:40:23,0,0,En habitacion
403,11:40:36,0,0,En habitacion
404,11:40:48,0,0,En habitacion
405,11:41:00,0,0,En habitacion
406,11:41:12,0,0,En habitacion
407,11:41:23,0,0,En habitacion
408,11:41:36,0,0,En habitacion
409,11:41:48,84,0,En habitacion
410,11:42:00,84,0,En habitacion
411,11:42:14,84,0,En habitacion
412,11:42:26,84,61,Vacio
413,11:42:37,136,60,En habitacion
414,11:42:52,136,60,En habitacion
415,11:43:04,136,60,En habitacion
416,11:43:16,136,60,En habitacion
417,11:43:30,136,60,En habitacion
418,11:43:41,136,60,En habitacion
419,11:43:54,71,16,En habitacion
420,11:44:07,71,63,En habitacion
421,11:44:20,64,0,En habitacion
422,11:44:32,116,11,En habitacion
423,11:44:44,116,11,En habitacion
424,11:44:59,116,11,En habitacion
425,11:45:11,69,11,En habitacion
426,11:45:23,120,11,En habitacion
427,11:45:38,126,58,En habitacion
428,11:45:52,0,0,En habitacion
429,11:46:04,0,15,En habitacion
430,11:46:17,91,71,En habitacion
431,11:46:29,93,25,En habitacion
432,11:46:42,93,25,En habitacion
433,11:46:53,93,25,En habitacion
434,11:47:05,93,24,En habitacion
435,11:47:16,93,24,En habitacion
436,11:47:30,93,24,En habitacion
437,11:47:42,74,0,En habitacion
438,11:47:55,76,18,En habitacion
439,11:48:07,78,84,En habitacion
440,11:48:20,130,66,En habitacion
441,11:48:32,78,20,En habitacion
442,11:48:44,78,69,En habitacion
443,11:48:56,78,20,En habitacion
444,11:49:07,65,20,En habitacion
445,11:49:19,0,0,En habitacion
446,11:49:31,0,13,En habitacion
447,11:49:44,114,14,En habitacion
448,11:49:57,62,15,En habitacion
449,11:50:10,62,15,En habitacion
450,11:50:22,62,64,En habitacion
451,11:50:34,116,18,En habitacion
452,11:50:45,72,18,En habitacion
453,11:50:58,0,0,Vacio
454,11:51:12,81,17,En habitacion
455,11:51:23,84,65,En habitacion
456,11:51:35,84,65,En habitacion
457,11:51:47,84,16,En habitacion
458,11:51:58,84,16,En habitacion
459,11:52:12,84,16,En habitacion
460,11:52:28,78,65,En habitacion
461,11:52:39,78,65,En habitacion
462,11:52:51,0,0,En habitacion
463,11:53:02,0,0,En habitacion
464,11:53:14,0,12,En habitacion
465,11:53:26,0,12,En habitacion
466,11:53:38,0,12,En habitacion
467,11:53:52,63,12,En habitacion
468,11:54:05,63,12,En habitacion
469,11:54:16,63,12,En habitacion
470,11:54:29,0,0,En habitacion
471,11:54:40,0,13,En habitacion
472,11:54:53,87,11,En habitacion
473,11:55:04,84,11,En habitacion
474,11:55:15,84,11,En habitacion
475,11:55:28,84,20,En habitacion
476,11:55:41,84,20,En habitacion
477,11:55:53,84,20,En habitacion
478,11:56:04,0,0,Vacio
479,11:56:16,0,0,En habitacion
480,11:56:28,0,0,En habitacion
481,11:56:40,0,0,En habitacion
482,11:57:08,89,0,En habitacion
483,11:57:19,89,16,En habitacion
484,11:57:32,89,16,En habitacion
485,11:57:44,89,16,En habitacion
486,11:57:56,0,0,En habitacion
487,11:58:10,0,20,En habitacion
488,11:58:23,0,20,En habitacion
489,11:58:36,0,20,En habitacion
490,11:58:48,77,84,En habitacion
491,11:59:01,68,14,En habitacion
492,11:59:13,64,13,En habitacion
493,11:59:26,77,15,En habitacion
494,11:59:40,85,0,En habitacion
495,11:59:55,85,14,En habitacion
496,12:00:07,138,14,En habitacion
497,12:00:18,141,0,En habitacion
498,12:00:30,141,0,En habitacion
499,12:00:41,141,0,En habitacion
500,12:00:54,141,0,En habitacion
501,12:01:05,128,0,En habitacion
502,12:01:17,77,11,En habitacion
503,12:01:28,0,0,En habitacion
504,12:01:40,0,10,En habitacion
505,12:01:52,135,15,En habitacion
506,12:02:03,69,13,En habitacion
507,12:02:16,69,13,En habitacion
508,12:02:27,69,13,En habitacion
509,12:02:39,121,13,En habitacion
510,12:02:51,121,12,En habitacion
511,12:03:04,0,0,En habitacion
512,12:03:16,73,18,En habitacion
513,12:03:27,69,66,En habitacion
514,12:03:41,69,66,En habitacion
515,12:03:53,69,20,En habitacion
516,12:04:05,81,0,En habitacion
517,12:04:16,136,18,En habitacion
518,12:04:27,136,18,En habitacion
519,12:04:39,64,18,En habitacion
520,12:04:54,115,15,En habitacion
521,12:05:06,115,15,En habitacion
522,12:05:19,115,15,En habitacion
523,12:05:31,115,15,En habitacion
524,12:05:43,69,63,En habitacion
525,12:05:55,69,63,En habitacion
526,12:06:07,69,63,En habitacion
527,12:06:19,116,12,En habitacion
528,12:06:31,0,0,En habitacion
529,12:06:42,0,0,En habitacion
530,12:06:55,0,14,En habitacion
531,12:07:06,0,14,En habitacion
532,12:07:18,0,14,En habitacion
533,12:07:31,0,14,En habitacion
534,12:07:42,0,14,En habitacion
535,12:07:56,83,16,En habitacion
536,12:08:09,141,66,En habitacion
537,12:08:25,141,66,En habitacion
538,12:08:37,141,66,En habitacion
539,12:08:48,141,66,En habitacion
540,12:09:00,141,66,En habitacion
541,12:09:12,141,66,En habitacion
542,12:09:27,141,66,En habitacion
543,12:09:38,85,66,En habitacion
544,12:09:49,85,22,En habitacion
545,12:10:01,76,17,En habitacion
546,12:10:12,84,64,En habitacion
547,12:10:24,84,64,En habitacion
548,12:10:35,84,64,En habitacion
549,12:10:48,84,64,En habitacion
550,12:11:02,84,64,En habitacion
551,12:11:14,84,64,En habitacion
552,12:11:26,84,64,En habitacion
553,12:11:38,0,0,En habitacion
554,12:11:50,78,13,En habitacion
555,12:12:02,78,16,En habitacion
556,12:12:16,78,16,En habitacion
557,12:12:28,79,16,En habitacion
558,12:12:40,79,16,En habitacion
559,12:12:55,79,16,En habitacion
560,12:13:07,79,16,En habitacion
561,12:13:18,0,0,Vacio
562,12:13:31,0,0,En habitacion
563,12:13:42,89,7,En habitacion
564,12:13:55,89,7,En habitacion
565,12:14:07,132,13,En habitacion
566,12:14:18,132,13,En habitacion
567,12:14:29,86,13,En habitacion
568,12:14:43,86,69,En habitacion
569,12:14:54,86,69,En habitacion
570,12:15:06,0,0,En habitacion
571,12:15:18,0,0,En habitacion
572,12:15:29,0,0,En habitacion
573,12:15:45,0,16,En habitacion
574,12:15:57,0,16,En habitacion
575,12:16:08,78,16,En habitacion
576,12:16:20,78,16,En habitacion
577,12:16:33,78,13,En habitacion
578,12:16:44,78,13,En habitacion
579,12:16:58,0,0,En habitacion
580,12:17:09,0,0,En habitacion
581,12:17:22,0,0,En habitacion
582,12:17:36,0,0,En habitacion
583,12:17:48,0,0,En habitacion
584,12:18:00,0,13,En habitacion
585,12:18:12,135,11,En habitacion
586,12:18:23,135,11,En habitacion
587,12:18:34,0,0,En habitacion
588,12:18:47,0,59,En habitacion
589,12:19:01,78,20,En habitacion
590,12:19:14,78,68,En habitacion
591,12:19:26,78,68,En habitacion
592,12:19:39,78,68,En habitacion
593,12:19:51,78,14,En habitacion
594,12:20:04,77,14,En habitacion
595,12:20:15,0,0,En habitacion
596,12:20:28,0,17,En habitacion
597,12:20:39,74,17,En habitacion
598,12:20:51,74,17,En habitacion
599,12:21:05,83,17,En habitacion
600,12:21:18,83,14,En habitacion
601,12:21:30,121,9,En habitacion
602,12:21:42,121,9,En habitacion
603,12:21:53,85,9,En habitacion
604,12:22:05,0,0,En habitacion
605,12:22:21,0,0,En habitacion
606,12:22:33,0,0,En habitacion
607,12:22:45,0,0,En habitacion
608,12:22:59,131,14,En habitacion
609,12:23:13,131,14,En habitacion
610,12:23:26,131,14,En habitacion
611,12:23:37,81,16,En habitacion
612,12:23:50,89,0,En habitacion
613,12:24:02,89,18,En habitacion
614,12:24:14,89,18,En habitacion
615,12:24:26,89,18,En habitacion
616,12:24:39,89,18,En habitacion
617,12:24:51,89,18,En habitacion
618,12:25:03,85,12,En habitacion
619,12:25:17,76,14,En habitacion
620,12:25:30,80,15,En habitacion
621,12:25:42,88,15,En habitacion
622,12:25:55,88,15,En habitacion
623,12:26:08,88,15,En habitacion
624,12:26:38,232,60,En habitacion
625,12:26:49,232,60,En habitacion
626,12:27:01,232,60,Vacio
627,12:27:15,77,11,En habitacion
628,12:27:26,77,59,En habitacion
629,12:27:39,77,59,En habitacion
630,12:27:53,77,16,En habitacion
631,12:28:05,81,15,En habitacion
632,12:28:18,78,14,En habitacion
633,12:28:30,78,62,En habitacion
634,12:28:42,78,14,En habitacion
635,12:28:57,0,0,En habitacion
636,12:29:11,78,16,En habitacion
637,12:29:24,130,14,En habitacion
638,12:29:35,130,14,En habitacion
639,12:29:49,130,14,En habitacion
640,12:30:04,75,66,En habitacion
641,12:30:16,81,22,En habitacion
642,12:30:28,0,0,En habitacion
643,12:30:40,0,0,En habitacion
644,12:30:52,0,0,En habitacion
645,12:31:04,0,0,En habitacion
646,12:31:16,0,0,En habitacion
647,12:31:28,0,0,En habitacion
648,12:31:40,81,15,En habitacion
649,12:31:53,80,18,En habitacion
650,12:32:05,80,23,En habitacion
651,12:32:16,0,0,En habitacion
652,12:32:29,130,0,En habitacion
653,12:32:40,130,12,En habitacion
654,12:32:52,130,12,En habitacion
655,12:33:04,89,12,En habitacion
656,12:33:17,89,12,En habitacion
657,12:33:29,89,12,En habitacion
658,12:33:44,89,12,En habitacion
659,12:33:56,82,0,En habitacion
660,12:34:08,80,58,En habitacion
661,12:34:21,132,14,En habitacion
662,12:34:33,132,18,En habitacion
663,12:34:44,78,66,En habitacion
664,12:34:57,119,17,En habitacion
665,12:35:09,9,16,En habitacion
666,12:35:21,9,16,En habitacion
667,12:35:33,9,16,En habitacion
668,12:35:44,72,15,En habitacion
669,12:35:58,130,60,En habitacion
670,12:36:11,130,60,En habitacion
671,12:36:22,90,16,En habitacion
672,12:36:36,90,19,En habitacion
673,12:36:49,77,20,En habitacion
674,12:37:01,72,19,En habitacion
675,12:37:13,0,0,Vacio
676,12:37:26,0,0,En habitacion
677,12:37:39,0,0,En habitacion
678,12:37:51,0,60,En habitacion
679,12:38:03,124,13,En habitacion
680,12:38:15,76,13,En habitacion
681,12:38:27,76,14,En habitacion
682,12:38:42,76,14,En habitacion
683,12:38:54,76,14,En habitacion
684,12:39:06,0,14,En habitacion
685,12:39:18,63,17,En habitacion
686,12:39:31,63,17,En habitacion
687,12:39:44,63,17,En habitacion
688,12:39:57,63,17,En habitacion
689,12:40:09,63,17,En habitacion
690,12:40:21,63,20,En habitacion
691,12:40:33,124,15,En habitacion
692,12:40:46,0,0,En habitacion
693,12:41:02,0,0,En habitacion
694,12:41:14,0,15,En habitacion
695,12:41:26,0,16,En habitacion
696,12:41:38,135,15,En habitacion
697,12:41:50,66,14,En habitacion
698,12:42:01,66,14,En habitacion
699,12:42:13,72,61,En habitacion
700,12:42:25,0,0,Vacio
701,12:42:37,0,0,En habitacion
702,12:42:53,73,15,En habitacion
703,12:43:05,76,63,En habitacion
704,12:43:17,76,12,En habitacion
705,12:43:30,73,58,En habitacion
706,12:43:42,79,9,En habitacion
707,12:43:55,79,9,En habitacion
708,12:44:07,131,9,En habitacion
709,12:44:19,0,56,En habitacion
710,12:44:31,86,56,En habitacion
711,12:44:43,86,56,En habitacion
712,12:44:56,86,56,En habitacion
713,12:45:08,86,61,En habitacion
714,12:45:20,63,11,En habitacion
715,12:45:35,63,11,En habitacion
716,12:45:46,63,10,En habitacion
717,12:46:00,0,15,En habitacion
718,12:46:15,0,15,En habitacion
719,12:46:26,0,15,En habitacion
720,12:46:38,65,63,En habitacion
721,12:46:53,117,65,En habitacion
722,12:47:07,134,18,En habitacion
723,12:47:18,66,15,En habitacion
724,12:47:32,120,12,En habitacion
725,12:47:44,0,0,En habitacion
726,12:47:55,0,0,En habitacion
727,12:48:07,0,0,En habitacion
728,12:48:19,0,0,En habitacion
729,12:48:35,0,13,En habitacion
730,12:48:47,0,13,En habitacion
731,12:49:00,0,17,En habitacion
732,12:49:11,0,14,En habitacion
733,12:49:24,0,0,En habitacion
734,12:49:36,0,0,En habitacion
735,12:49:47,116,0,En habitacion
736,12:49:59,64,58,En habitacion
737,12:50:10,116,13,En habitacion
738,12:50:21,64,11,En habitacion
739,12:50:35,64,11,En habitacion
740,12:50:47,64,17,En habitacion
741,12:50:59,79,16,En habitacion
742,12:51:11,69,20,En habitacion
743,12:51:23,65,15,En habitacion
744,12:51:36,65,15,En habitacion
745,12:51:48,65,11,En habitacion
746,12:52:00,65,12,En habitacion
747,12:52:15,84,61,En habitacion
748,12:52:27,84,61,En habitacion
749,12:52:39,84,61,En habitacion
750,12:52:51,0,0,En habitacion
751,12:53:03,0,0,En habitacion
752,12:53:16,0,0,En habitacion
753,12:53:29,64,0,En habitacion
754,12:53:42,64,0,En habitacion
755,12:53:53,76,12,En habitacion
756,12:54:05,133,10,En habitacion
757,12:54:18,90,9,En habitacion
758,12:54:30,0,0,En habitacion
759,12:54:42,0,0,En habitacion
760,12:54:54,0,0,En habitacion
761,12:55:06,0,0,En habitacion
762,12:55:18,0,57,En habitacion
763,12:55:33,66,57,En habitacion
764,12:55:45,66,57,En habitacion
765,12:55:57,120,9,En habitacion
766,12:56:13,0,0,Vacio
767,12:56:24,0,0,En habitacion
768,12:56:36,0,0,En habitacion
769,12:56:48,0,0,En habitacion
770,12:57:01,0,0,En habitacion
771,12:57:17,0,0,En habitacion
772,12:57:29,0,0,En habitacion
773,12:57:42,0,0,En habitacion
774,12:57:55,0,0,Vacio
775,12:58:10,0,0,Vacio
